id,vehicleId,Severity,Description,BestPractice,ActionToBeTaken,Confirm,CreatedDateTime,ClosedDateTime,vin
293,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-21 13:36,2023-09-21 19:48,VIN5914AUD
294,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-25 13:44,2023-09-26 06:29,VIN5914AUD
295,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-26 17:08,2023-09-27 12:14,VIN5914AUD
296,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-26 08:45,2023-09-27 04:31,VIN5914AUD
297,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-26 03:45,2023-09-26 20:38,VIN5914AUD
298,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-27 08:30,2023-09-27 22:58,VIN5914AUD
299,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-28 01:55,2023-09-28 18:13,VIN5914AUD
300,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-28 06:18,2023-09-28 10:32,VIN5914AUD
301,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-28 14:22,2023-09-29 11:24,VIN5914AUD
302,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-02 16:49,2023-10-03 00:05,VIN5914AUD
303,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-03 08:48,2023-10-03 14:23,VIN5914AUD
304,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-03 16:02,2023-10-03 18:33,VIN5914AUD
305,KA03AL3782,High,Discharging battery below 20% accelerates battery degradation,Maintain battery health above 20%,Charge the vehicle,1,2023-10-04 03:24,2023-10-04 04:01,VIN5914AUD
306,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-05 13:30,2023-10-05 14:01,VIN5914AUD
307,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-06 03:20,2023-10-06 09:44,VIN5914AUD
308,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-09 05:00,2023-10-10 00:23,VIN5914AUD
309,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-09 07:17,2023-10-09 22:34,VIN5914AUD
310,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-11 08:57,2023-10-11 20:42,VIN5914AUD
311,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-10-12 01:09,2023-10-12 19:55,VIN5914AUD
312,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-15 03:47,2023-10-15 12:55,VIN5914AUD
313,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-15 13:07,2023-10-16 09:27,VIN5914AUD
314,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-16 04:23,2023-10-16 18:42,VIN5914AUD
315,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-16 20:57,2023-10-17 08:04,VIN5914AUD
316,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-18 01:34,2023-10-18 09:41,VIN5914AUD
317,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-17 10:00,2023-10-17 20:13,VIN5914AUD
318,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-17 05:32,2023-10-17 09:26,VIN5914AUD
319,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-10-17 14:10,2023-10-17 23:10,VIN5914AUD
320,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-10-18 03:48,2023-10-18 14:46,VIN5914AUD
321,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-19 13:15,2023-10-19 22:50,VIN5914AUD
322,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-19 09:00,2023-10-19 20:34,VIN5914AUD
323,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-19 04:49,2023-10-19 16:34,VIN5914AUD
324,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-20 03:31,2023-10-21 02:02,VIN5914AUD
325,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-22 05:12,2023-10-22 14:12,VIN5914AUD
326,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-10-22 10:09,2023-10-22 10:30,VIN5914AUD
327,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-22 17:39,2023-10-23 00:59,VIN5914AUD
328,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-22 10:16,2023-10-22 16:02,VIN5914AUD
329,KA03AL3782,High,Charging Outside Specified Location - Will incure higher Charges,Charge in the designated charging stations.,Charge in the designated charging stations.,1,2023-10-23 20:00,2023-10-24 08:44,VIN5914AUD
330,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-23 17:23,2023-10-23 23:07,VIN5914AUD
331,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-23 08:20,2023-10-23 23:58,VIN5914AUD
332,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-23 03:11,2023-10-24 00:49,VIN5914AUD
333,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-24 09:55,2023-10-24 12:59,VIN5914AUD
334,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-24 05:54,2023-10-24 23:14,VIN5914AUD
335,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-10-24 03:41,2023-10-24 21:09,VIN5914AUD
336,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-10-25 03:27,2023-10-25 21:09,VIN5914AUD
337,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-24 19:30,2023-10-25 05:19,VIN5914AUD
338,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-25 13:52,2023-10-25 18:22,VIN5914AUD
339,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-25 06:13,2023-10-25 18:52,VIN5914AUD
340,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-26 18:16,2023-10-27 12:47,VIN5914AUD
341,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-27 04:01,2023-10-27 07:00,VIN5914AUD
342,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-10-29 18:11,2023-10-29 21:14,VIN5914AUD
343,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-30 19:00,2023-10-31 09:15,VIN5914AUD
344,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-31 16:01,2023-11-01 05:54,VIN5914AUD
345,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-31 13:26,2023-10-31 20:51,VIN5914AUD
346,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-31 09:59,2023-10-31 16:28,VIN5914AUD
347,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-31 05:45,2023-10-31 09:20,VIN5914AUD
348,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-10-31 03:07,2023-11-01 00:15,VIN5914AUD
349,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-01 03:53,2023-11-01 12:38,VIN5914AUD
350,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-02 13:39,2023-11-02 22:24,VIN5914AUD
351,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-03 06:09,2023-11-03 11:57,VIN5914AUD
352,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-03 02:04,2023-11-03 04:29,VIN5914AUD
353,KA03AL3782,High,Discharging battery below 20% accelerates battery degradation,Maintain battery health above 20%,Charge the vehicle,1,2023-11-06 07:25,2023-11-06 14:24,VIN5914AUD
354,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-11 01:09,2023-11-11 21:58,VIN5914AUD
355,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-11 03:37,2023-11-11 16:57,VIN5914AUD
356,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-13 15:21,2023-11-14 09:20,VIN5914AUD
357,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-13 11:48,2023-11-13 18:08,VIN5914AUD
358,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-14 06:09,2023-11-14 15:51,VIN5914AUD
359,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-15 01:44,2023-11-15 15:43,VIN5914AUD
360,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-15 06:11,2023-11-15 19:17,VIN5914AUD
361,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-15 13:27,2023-11-16 12:33,VIN5914AUD
362,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-18 02:29,2023-11-18 04:40,VIN5914AUD
363,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-20 23:10,2023-11-21 00:42,VIN5914AUD
364,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-20 13:18,2023-11-21 03:47,VIN5914AUD
365,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-21 13:30,2023-11-21 23:17,VIN5914AUD
366,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-22 17:23,2023-11-23 10:14,VIN5914AUD
367,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-22 16:27,2023-11-23 03:42,VIN5914AUD
368,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-25 03:36,2023-11-25 11:38,VIN5914AUD
369,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-26 23:33,2023-11-27 02:18,VIN5914AUD
370,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-11-28 22:02,2023-11-28 22:14,VIN5914AUD
371,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-28 13:25,2023-11-29 07:00,VIN5914AUD
372,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-11-29 22:31,2023-11-30 10:55,VIN5914AUD
373,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-29 01:26,2023-11-29 18:11,VIN5914AUD
374,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-29 06:17,2023-11-29 13:24,VIN5914AUD
375,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-30 15:11,2023-12-01 07:27,VIN5914AUD
376,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-30 01:48,2023-11-30 11:31,VIN5914AUD
377,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-11-30 06:10,2023-11-30 20:52,VIN5914AUD
378,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-01 01:04,2023-12-01 03:03,VIN5914AUD
379,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-04 12:10,2023-12-05 03:41,VIN5914AUD
380,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-04 09:40,2023-12-04 22:39,VIN5914AUD
381,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-12-05 11:44,2023-12-06 01:13,VIN5914AUD
382,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-05 13:32,2023-12-05 15:57,VIN5914AUD
383,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-05 17:07,2023-12-06 07:43,VIN5914AUD
384,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-07 13:33,2023-12-08 04:21,VIN5914AUD
385,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-07 09:28,2023-12-08 06:51,VIN5914AUD
386,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-07 06:12,2023-12-07 22:17,VIN5914AUD
387,KA03AL3782,High,Discharging battery below 20% accelerates battery degradation,Maintain battery health above 20%,Charge the vehicle,1,2023-12-08 06:11,2023-12-08 13:45,VIN5914AUD
388,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-12-08 06:46,2023-12-08 23:11,VIN5914AUD
389,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-09 07:57,2023-12-09 18:13,VIN5914AUD
390,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-11 17:49,2023-12-12 06:14,VIN5914AUD
391,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-11 16:19,2023-12-12 01:25,VIN5914AUD
392,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-11 13:20,2023-12-12 05:23,VIN5914AUD
393,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-13 00:08,2023-12-13 19:27,VIN5914AUD
394,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-15 05:03,2023-12-15 08:30,VIN5914AUD
395,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-16 00:17,2023-12-16 10:39,VIN5914AUD
396,KA03AL3782,High,Charging Outside Specified Location - Will incure higher Charges,Charge in the designated charging stations.,Charge in the designated charging stations.,1,2023-12-16 17:03,2023-12-17 14:21,VIN5914AUD
397,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-18 17:10,2023-12-19 09:57,VIN5914AUD
398,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-18 10:20,2023-12-18 18:34,VIN5914AUD
399,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-19 09:42,2023-12-20 02:50,VIN5914AUD
400,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-18 23:45,2023-12-19 14:39,VIN5914AUD
401,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-19 13:36,2023-12-20 06:20,VIN5914AUD
402,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-20 04:54,2023-12-20 19:37,VIN5914AUD
403,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-21 22:23,2023-12-22 03:02,VIN5914AUD
404,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-21 10:03,2023-12-21 21:08,VIN5914AUD
405,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-21 06:10,2023-12-21 07:32,VIN5914AUD
406,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-22 09:47,2023-12-22 19:11,VIN5914AUD
407,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-22 01:12,2023-12-22 02:13,VIN5914AUD
408,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-12-22 09:37,2023-12-22 11:52,VIN5914AUD
409,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-22 09:47,2023-12-22 20:21,VIN5914AUD
410,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-26 09:56,2023-12-27 02:05,VIN5914AUD
411,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-27 13:19,2023-12-27 17:07,VIN5914AUD
412,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-27 04:56,2023-12-27 06:37,VIN5914AUD
413,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-26 23:57,2023-12-27 19:33,VIN5914AUD
414,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-28 04:41,2023-12-29 01:41,VIN5914AUD
415,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-28 22:06,2023-12-29 21:15,VIN5914AUD
416,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-29 02:29,2023-12-29 14:25,VIN5914AUD
417,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-12-29 10:33,2023-12-30 02:30,VIN5914AUD
418,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-02 13:00,2024-01-02 15:05,VIN5914AUD
419,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-03 05:00,2024-01-03 15:51,VIN5914AUD
420,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-03 12:13,2024-01-03 16:37,VIN5914AUD
421,KA03AL3782,High,Discharging battery below 20% accelerates battery degradation,Maintain battery health above 20%,Charge the vehicle,1,2024-01-03 23:35,2024-01-04 02:08,VIN5914AUD
422,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-05 09:42,2024-01-06 08:52,VIN5914AUD
423,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-05 23:32,2024-01-06 03:15,VIN5914AUD
424,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-09 01:12,2024-01-09 19:55,VIN5914AUD
425,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-09 03:28,2024-01-09 14:38,VIN5914AUD
426,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-11 05:08,2024-01-11 17:23,VIN5914AUD
427,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2024-01-11 21:21,2024-01-11 22:33,VIN5914AUD
428,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-14 23:58,2024-01-15 22:29,VIN5914AUD
429,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-15 09:18,2024-01-15 18:51,VIN5914AUD
430,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-16 00:34,2024-01-16 02:39,VIN5914AUD
431,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-16 17:08,2024-01-17 05:58,VIN5914AUD
432,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-17 21:45,2024-01-18 17:40,VIN5914AUD
433,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-17 06:11,2024-01-17 18:50,VIN5914AUD
434,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-17 01:43,2024-01-17 21:57,VIN5914AUD
435,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2024-01-17 10:22,2024-01-18 06:52,VIN5914AUD
436,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2024-01-17 23:59,2024-01-18 21:14,VIN5914AUD
437,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-19 09:27,2024-01-20 07:22,VIN5914AUD
438,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2024-01-19 05:12,2024-01-20 03:35,VIN5914AUD
